-1.0042930389687985	[-0.9999749994277954]	3	0.95	0.95	1e-09	1.0	2000	800	50	2	64	512	8	0.0	9
-1.002765008439214	[-0.9994400060176849]	3	0.95	0.95	1e-09	1.0	2000	500	100	2	64	1024	2	0.0	9
-0.9993428143691875	[-0.999160007238388]	3	0.95	0.95	1e-09	1.0	1000	500	50	2	64	2048	4	0.0	10
-0.989760225916429	[-0.985824990272522, -1.0]	3	0.95	0.98	1e-09	1.0	1000	800	30	2	64	256	8	0.0	10
-0.9980092857488801	[-0.9983999967575073]	3	0.95	0.98	1e-09	1.0	2000	200	50	2	64	512	4	0.0	10
-0.9970804336977056	[-0.9997600030899048]	3	0.95	0.98	1e-09	1.0	1000	500	50	1	64	128	8	0.05	10
-0.9967191635135481	[-0.9987499952316284]	3	0.95	0.98	1e-09	1.0	1000	800	50	2	64	1024	4	0.0	10
-0.9960518460376891	[-0.9982800185680389]	3	0.95	0.98	1e-09	1.0	500	500	30	2	64	256	8	0.0	10
-0.9955138528068249	[-0.9963499975204467]	3	0.95	0.98	1e-09	1.0	2000	400	50	3	64	128	4	0.0	9
-0.9953025405132524	[-0.9962249910831451]	3	0.95	0.98	1e-09	1.0	1000	800	20	2	64	1024	8	0.0	10
-0.9950306983176364	[-0.9976000189781189]	3	0.95	0.98	1e-09	1.0	2000	500	50	2	64	128	8	0.05	10
-0.9948411344620939	[-0.9923499822616577]	3	0.95	0.98	1e-09	1.0	500	800	50	2	64	1024	8	0.0	9
-0.9937921352787401	[-0.9991749954223633]	3	0.95	0.95	1e-09	1.0	2000	800	50	1	64	256	2	0.0	10
-0.9915647291239241	[-0.9901749837398529]	3	0.95	0.95	1e-09	1.0	2000	800	15	3	64	256	2	0.0	11
-0.9886453359902719	[-0.9967749857902527]	3	0.95	0.98	1e-09	1.0	2000	800	30	1	64	1024	4	0.05	11
-0.9878686278571552	[-0.9893200278282166]	3	0.95	0.95	1e-09	1.0	1000	500	30	3	64	512	8	0.0	10
-0.9875829530417962	[-0.9912499856948852]	3	0.95	0.95	1e-09	1.0	2000	400	30	3	64	1024	8	0.0	11
-0.9847566056413956	[-0.9962400221824645]	3	0.95	0.95	1e-09	1.0	2000	500	50	2	64	2048	2	0.0	11
-0.9831878667413906	[-0.9989000010490418]	3	0.95	0.98	1e-09	1.0	1000	400	30	2	64	512	8	0.0	11
-0.9836725073315068	[-0.9928999888896942]	3	0.95	0.95	1e-09	1.0	2000	400	30	2	64	2048	8	0.0	11
-0.9786989806961531	[-0.9799499893188477]	3	0.95	0.98	1e-09	1.0	2000	800	50	2	64	1024	8	0.05	10
-0.9771532837327771	[-0.9865999782085418]	3	0.9	0.95	1e-09	1.0	2000	800	15	3	64	512	8	0.0	13
-0.9708449834493552	[-0.9849499773979187]	3	0.9	0.95	1e-09	1.0	2000	800	10	3	64	512	2	0.0	12
-0.9595044921795209	[-0.9631749778985977, -0.9847499787807464]	3	0.95	0.95	1e-09	1.0	2000	800	15	4	64	512	2	0.0	12
-0.9660353879515372	[-0.9851499891281128]	3	0.9	0.95	1e-09	1.0	2000	400	50	2	64	2048	8	0.0	11
-0.9654868885077706	[-0.9678749787807465]	3	0.95	0.95	1e-09	1.0	1000	800	20	3	64	1024	8	0.0	10
-0.954495310683173	[-0.9619499731063843, -0.9557499766349793]	3	0.9	0.95	1e-09	1.0	2000	800	10	3	128	128	2	0.0	11
-0.9605900506102801	[-0.957949994802475]	3	0.95	0.98	1e-09	1.0	2000	800	30	1	64	128	4	0.0	10
-0.9583782988829074	[-0.9560499835014343]	3	0.95	0.98	1e-09	1.0	2000	800	30	2	64	256	4	0.0	10
-0.9549145766953319	[-0.9706999784708024]	3	0.9	0.95	1e-09	1.0	2000	800	20	2	128	256	4	0.0	12
-0.9417685308066569	[-0.9646999740600586]	3	0.9	0.95	1e-09	1.0	2000	400	10	3	64	512	4	0.0	12
-0.9375558592221881	[-0.9843600428104401]	3	0.95	0.95	1e-09	1.0	2000	500	15	3	64	512	2	0.0	12
-0.9330831731394386	[-0.9432999777793885]	3	0.9	0.95	1e-09	1.0	2000	800	15	3	128	256	2	0.0	12
-0.9075965857979912	[-0.9112749791145325]	3	0.9	0.95	1e-09	1.0	2000	800	10	3	64	512	8	0.0	13
-0.9072018486544396	[-0.9085499763488769]	3	0.9	0.95	1e-09	1.0	400	800	30	1	64	512	4	0.05	8
-0.8913604992753238	[-0.9872499740123749, -0.8074499809741974]	3	0.95	0.98	1e-09	1.0	2000	400	20	1	64	128	4	0.0	11
-0.8988278283080166	[-0.91442498087883]	3	0.95	0.95	1e-09	1.0	2000	800	20	3	64	1024	4	0.0	12
-0.8786944266562972	[-0.8391249877214432, -0.9125749802589417]	3	0.9	0.95	1e-09	1.0	2000	800	30	2	64	2048	8	0.0	10
-0.8416070265923866	[-0.848560038805008]	3	0.9	0.95	1e-09	1.0	2000	500	10	2	64	128	2	0.0	11
-0.8307248739317304	[-0.8440400344133377]	3	0.9	0.95	1e-09	1.0	2000	500	15	3	64	256	1	0.0	12
-0.8186857692832649	[-0.6764499831199646, -0.9629499816894531]	3	0.95	0.98	1e-09	1.0	2000	400	20	1	64	2048	8	0.0	11
-0.8126867271283248	[-0.8075749802589417]	3	0.95	0.95	1e-09	1.0	2000	800	15	3	64	1024	2	0.0	11
-0.7660894172153706	[-0.7714749848842621]	3	0.9	0.95	1e-09	1.0	2000	800	10	3	64	128	2	0.0	12
-0.7594403912308411	[-0.7636749839782715]	3	0.9	0.95	1e-09	1.0	2000	800	10	2	64	1024	2	0.0	12
-0.7245864904843432	[-0.9511249816417694, -0.5043999880552292]	3	0.95	0.95	1e-09	1.0	2000	800	10	3	64	256	2	0.0	12
-0.7088723622453602	[-0.7106749802827835]	3	0.9	0.95	1e-09	1.0	2000	800	10	4	128	256	2	0.0	12
-0.7017996851017773	[-0.7036249852180481]	3	0.95	0.98	1e-09	1.0	2000	800	5	3	256	2048	4	0.0	9
-0.6631534195602756	[-0.6699200308322907]	3	0.95	0.95	1e-09	1.0	2000	500	15	4	64	512	4	0.0	12
-0.6625164599115027	[-0.6632999849319458]	3	0.9	0.95	1e-09	1.0	2000	800	15	2	256	256	2	0.0	12
-0.6595758734376335	[-0.664924983382225]	3	0.9	0.95	1e-09	1.0	2000	800	5	4	256	128	2	0.0	12
-0.6488839182326859	[-0.6469999861717224]	3	0.9	0.98	1e-09	1.0	2000	800	15	2	64	512	4	0.0	10
-0.6339601839279697	[-0.6333333647251129]	3	0.95	0.98	1e-09	1.0	2000	60	10	4	64	128	4	0.0	8
-0.6278096963276897	[-0.6257200288772583]	3	0.9	0.95	1e-09	1.0	2000	500	10	3	64	128	1	0.0	12
-0.608692974700661	[-0.7131499862670898, -0.5026999878883361]	3	0.95	0.95	1e-09	1.0	1000	800	30	1	64	256	4	0.05	10
-0.6107341411366763	[-0.6117749869823456]	3	0.95	0.98	1e-09	1.0	1000	800	50	4	128	128	2	0.0	9
-0.5897416328471666	[-0.6840499854087829, -0.5010499888658524]	3	0.95	0.95	1e-09	1.0	2000	800	15	2	64	128	2	0.0	12
-0.5795967705590231	[-0.6530749803781509, -0.4973999863862991]	3	0.9	0.95	1e-09	1.0	2000	800	5	3	128	128	2	0.0	12
-0.5685281202405025	[-0.565224986076355]	3	0.9	0.95	1e-09	1.0	2000	800	15	2	64	256	1	0.0	12
